OrderID,OrderDate,UnitCost,Price,OrderQty,CostofSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
7160,2018-01-19,105.8683075,299.23,10,1058.683075,2992.3,1933.616925,Reseller,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Black,"Contoso, Ltd",MP4&MP3,Audio,Asia,Beijing,China
313,2018-01-20,227.3305219,599,10,2273.305219,5990,3716.694781,Reseller,No Discount,Litware Home Theater System 5.1 Channel M514 Silver,"Litware, Inc.",Home Theater System,TV and Video,Asia,Beijing,China
7023,2018-01-21,10.24837603,11.5,10,102.4837603,115,12.51623975,Reseller,No Discount,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
7739,2018-01-22,46.25284091,90,9,416.2755681,738,321.7244319,Reseller,Asian Spring Promotion,Adventure Works CRT15 E101 White,Adventure Works,Monitors,Computers,Asia,Beijing,China
7000,2018-01-23,134.9283809,248,20,2698.567617,4960,2261.432383,Reseller,No Discount,Proseware High-Performance Business-Class Laser Fax X200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
7002,2018-01-24,137.0038704,422,9,1233.034834,3629.2,2396.165166,Reseller,Asian Spring Promotion,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
7007,2018-01-25,54.9782049,129,13,714.7166637,1638.3,923.5833363,Reseller,Asian Holiday Promotion,Proseware LCD17W E202 White,"Proseware, Inc.",Monitors,Computers,Asia,Beijing,China
10,2018-01-26,95.05342308,99,18,1710.961615,1702.8,-8.161615431,Reseller,Asian Spring Promotion,Adventure Works LCD17 E200 Black,Adventure Works,Monitors,Computers,Asia,Beijing,China
7055,2018-01-27,139.7597582,219,10,1397.597582,2190,792.4024176,Reseller,No Discount,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
1616,2018-01-28,11.69254545,77.68,9,105.232909,687.468,582.235091,Store,North America Spring Promotion,Contoso 4GB Flash MP3 Player E401 Silver,"Contoso, Ltd",MP4&MP3,Audio,North America,Renton,United States
7469,2018-01-29,131.1911661,169.99,20,2623.823321,3399.8,775.9766789,Catalog,No Discount,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,North America,North Harford,United States
7096,2018-01-30,302.5433836,299,10,3025.433836,2990,-35.43383583,Catalog,No Discount,SV Car Video TFT7 M7000 Silver,Southridge Video,Car Video,TV and Video,North America,North Harford,United States
7089,2018-01-31,47.65391317,200,39,1858.502614,7480,5621.497386,Catalog,North America Holiday Promotion,A. Datum Rangefinder Digital Camera X200 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
7079,2018-02-01,143.7006569,599,13,1868.108539,7667.2,5799.091461,Catalog,North America Holiday Promotion,Litware Home Theater System 5.1 Channel M514 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,North Harford,United States
7087,2018-02-02,553.1693462,869,6,3319.016077,4866.4,1547.383923,Catalog,North America Back-to-School Promotion,Adventure Works LCD24W X300 White,Adventure Works,Monitors,Computers,North America,North Harford,United States
7097,2018-02-03,126.7608801,184.5,12,1521.130561,2214,692.8694388,Catalog,North America Back-to-School Promotion,A. Datum Consumer Digital Camera M300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
133,2018-02-04,90.63662106,134,13,1178.276074,1661.6,483.3239263,Catalog,North America Holiday Promotion,Contoso 8GB MP3 Player new model M820 White,"Contoso, Ltd",MP4&MP3,Audio,North America,North Harford,United States
1611,2018-02-05,10.49649255,11.5,5,52.48246273,57.5,5.017537268,Catalog,No Discount,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
539,2018-02-06,118.522837,255,12,1422.274044,2958,1535.725956,Catalog,North America Back-to-School Promotion,Contoso 32GB Video MP3 Player M3200 White,"Contoso, Ltd",MP4&MP3,Audio,North America,North Harford,United States
7118,2018-02-07,153.3405062,326,24,3680.172149,7661,3980.827851,Catalog,North America Back-to-School Promotion,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Laptops,Computers,North America,North Harford,United States
7122,2018-02-08,555.7264232,1600,10,5557.264232,16000,10442.73577,Catalog,No Discount,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,North Harford,United States
6993,2018-02-09,12.67885912,26.99,18,228.2194641,476.3735,248.1540359,Catalog,North America Spring Promotion,Contoso KSU-less key system M38 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
6994,2018-02-10,18.20760025,90,9,163.8684023,792,628.1315977,Catalog,North America Spring Promotion,Adventure Works CRT15 E101 White,Adventure Works,Monitors,Computers,North America,North Harford,United States
7004,2018-02-11,24.36120893,35.99,40,974.4483573,1439.6,465.1516427,Catalog,No Discount,Contoso 4 Handset Cordless Phone System M86 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
7423,2018-02-12,6.705211037,16.99,18,120.6937987,305.82,185.1262013,Catalog,North America Spring Promotion,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,North Harford,United States
941,2018-02-13,6.763402323,41.73,18,121.7412418,742.794,621.0527582,Catalog,North America Spring Promotion,SV Keyboard E90 Black,Southridge Video,Computers Accessories,Computers,North America,North Harford,United States
7048,2018-02-14,103.3018986,196.9,24,2479.245565,4568.08,2088.834435,Catalog,North America Back-to-School Promotion,A. Datum SLR-like Digital Camera M400 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
930,2018-02-15,64.53851232,69,10,645.3851232,690,44.61487682,Catalog,No Discount,Proseware CRT19 E201 White,"Proseware, Inc.",Monitors,Computers,North America,North Harford,United States
7062,2018-02-16,12.31525573,13.89,36,443.3492062,496.5675,53.21829377,Catalog,North America Spring Promotion,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
510,2018-02-17,104.9366189,129,40,4197.464755,5160,962.5352451,Catalog,No Discount,WWI LCD17W E200 White,Wide World Importers,Monitors,Computers,North America,North Harford,United States
7561,2018-02-18,11.63109195,169.99,5,58.15545976,849.95,791.7945402,Store,No Discount,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,Europe,Nice,France
78,2018-02-19,109.2053181,699,8,873.6425447,5172.6,4298.957455,Store,European Holiday Promotion,WWI Projector 720p LCD56 Black,Wide World Importers,Projectors & Screens,Computers,Europe,Nice,France
392,2018-02-20,38.66423779,56.9,4,154.6569511,210.53,55.87304886,Store,European Back-to-Scholl Promotion,SV 8xDVD E130 Black,Southridge Video,VCD & DVD,TV and Video,Europe,Nice,France
946,2018-02-21,14.65472147,16.99,4,58.61888589,67.96,9.341114112,Store,Asian Spring Promotion,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Ashgabat,Turkmenistan
153,2018-02-22,98.61595533,219,12,1183.391464,2628,1444.608536,Store,No Discount,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Bangkok,Thailand
581,2018-02-23,422.0840844,699,13,5487.093098,8807.4,3320.306902,Store,North America Holiday Promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Laptops,Computers,North America,Port Washington,United States
1356,2018-02-24,18.3506463,40.55,26,477.1168039,1048.2175,571.1006961,Store,Asian Holiday Promotion,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Bluetooth Headphones,Audio,Asia,Beijing,China
1042,2018-02-25,273.4972903,699,12,3281.967484,8388,5106.032516,Store,North America Back-to-School Promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Laptops,Computers,North America,Holyoke,United States
1379,2018-02-26,197.0622735,699,9,1773.560461,6081.3,4307.739539,Store,European Back-to-Scholl Promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Laptops,Computers,Europe,Edinburgh,United Kingdom
7032,2018-02-27,1.402049228,16.99,4,5.60819691,61.164,55.55580309,Store,European Holiday Promotion,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Edinburgh,United Kingdom
7092,2018-02-28,144.3786597,178,5,721.8932987,890,168.1067013,Store,No Discount,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Waterbury,United States
508,2018-03-01,12.35442655,26.99,10,123.5442655,269.9,146.3557345,Store,No Discount,Contoso KSU-less key system M38 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Bishkek,Kyrgyzstan
7154,2018-03-02,28.68036112,178,10,286.8036112,1780,1493.196389,Store,No Discount,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Lafayette,United States
1538,2018-03-03,26.02733919,181,9,234.2460527,1484.2,1249.953947,Store,Asian Spring Promotion,WWI 2GB Spy Video Recorder Pen M300 Black,Wide World Importers,Recording Pen,Audio,Asia,Busan,South Korea
7346,2018-03-04,175.6819064,178,6,1054.091438,1050.2,-3.891438342,Store,North America Back-to-School Promotion,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Buffalo,United States
7075,2018-03-05,25.04067453,129,4,100.1626981,490.2,390.0373019,Store,Asian Spring Promotion,Proseware LCD17W E202 Black,"Proseware, Inc.",Monitors,Computers,Asia,Canberra,Australia
7103,2018-03-06,4.42790516,43.81,10,44.2790516,438.1,393.8209484,Store,No Discount,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Wheat Ridge,United States
7100,2018-03-07,212.2179486,310,10,2122.179486,3100,977.8205139,Store,No Discount,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Virginia Beach,United States
155,2018-03-08,17.64879598,229,10,176.4879598,2290,2113.51204,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Virginia Beach,United States
7483,2018-03-09,70.53422766,109.95,9,634.8080489,989.55,354.7419511,Store,Asian Spring Promotion,Contoso 8GB Super-Slim MP3/Video Player M800 White,"Contoso, Ltd",MP4&MP3,Audio,Asia,Hong Kong,China
7060,2018-03-10,7.417507292,165,13,96.42759479,2046,1949.572405,Store,Asian Holiday Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Hong Kong,China
808,2018-03-11,245.2502361,310,12,2943.002833,3627,683.9971665,Store,North America Back-to-School Promotion,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Fall City,United States
7081,2018-03-12,8.46306127,229,18,152.3351029,3893,3740.664897,Store,Asian Spring Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Islamabad,Pakistan
7046,2018-03-13,18.42650707,33.9,6,110.5590424,203.4,92.84095759,Store,No Discount,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,"Contoso, Ltd",Computers Accessories,Computers,Asia,Islamabad,Pakistan
7053,2018-03-14,636.3031992,699,12,7635.638391,8248.2,612.5616091,Store,Asian Summer Promotion,Contoso Projector 720p M620 Black,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Islamabad,Pakistan
7147,2018-03-15,116.4447604,165,4,465.7790417,627,161.2209583,Store,Asian Spring Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Islamabad,Pakistan
1402,2018-03-16,29.34586388,47.95,12,352.1503665,575.4,223.2496335,Store,No Discount,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,Bluetooth Headphones,Audio,Asia,Islamabad,Pakistan
7240,2018-03-17,15.8994852,40.55,26,413.3866153,1036.0525,622.6658847,Store,Asian Holiday Promotion,NT Wireless Bluetooth Stereo Headphones E302 White,Northwind Traders,Bluetooth Headphones,Audio,Asia,Kolkata,India
1528,2018-03-18,146.6274692,310,12,1759.52963,3720,1960.47037,Store,European Spring Promotion,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Saint Petersburg,Russia
6991,2018-03-19,102.5063327,290,8,820.050662,2088,1267.949338,Store,European Holiday Promotion,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Saint Petersburg,Russia
1168,2018-03-20,333.3080719,627,18,5999.545294,10282.8,4283.254706,Store,Asian Spring Promotion,Fabrikam SLR Camera X149 Blue,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Shanghai,China
627,2018-03-21,59.8070404,699,9,538.2633636,6151.2,5612.936636,Store,Asian Spring Promotion,WWI Projector 720p LCD56 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Mumbai,India
585,2018-03-22,29.9977632,77.68,20,599.9552641,1553.6,953.6447359,Store,No Discount,Contoso 4GB Flash MP3 Player E401 Blue,"Contoso, Ltd",MP4&MP3,Audio,North America,Green Bay,United States
1096,2018-03-23,78.31000172,232,12,939.7200206,2760.8,1821.079979,Store,North America Back-to-School Promotion,Contoso 16GB New Generation MP5 Player M1650 Pink,"Contoso, Ltd",MP4&MP3,Audio,North America,Green Bay,United States
6984,2018-03-24,215.6133959,1592.2,10,2156.133959,15922,13765.86604,Store,No Discount,"Adventure Works 52"" LCD HDTV X790W Black",Adventure Works,Televisions,TV and Video,Asia,New Delhi,India
7324,2018-03-25,157.2742115,156,12,1887.290538,1872,-15.29053764,Store,Asian Summer Promotion,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,Recording Pen,Audio,Asia,New Delhi,India
7094,2018-03-26,22.85101871,299,12,274.2122245,3588,3313.787775,Store,North America Back-to-School Promotion,The Phone Company PDA Phone 3.5 inches M320 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Lewisville,United States
6997,2018-03-27,1.377286594,46.99,10,13.77286594,469.9,456.1271341,Store,No Discount,Contoso In front of Centrex L15 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Lewisville,United States
7125,2018-03-28,149.5118991,249.99,10,1495.118991,2499.9,1004.781009,Store,No Discount,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,Wide World Importers,Bluetooth Headphones,Audio,North America,Lewisville,United States
1451,2018-03-29,49.03649669,77.68,24,1176.875921,1864.32,687.4440793,Store,No Discount,Contoso 4GB Flash MP3 Player E401 Silver,"Contoso, Ltd",MP4&MP3,Audio,Asia,Osaka,Japan
7066,2018-03-30,162.7989935,349,24,3907.175845,8376,4468.824155,Store,Asian Summer Promotion,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Desktops,Computers,Asia,Shanghai,China
7442,2018-03-31,80.94977129,229,10,809.4977129,2290,1480.502287,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Dublin,Ireland
7188,2018-04-01,59.65241543,95.95,9,536.8717388,805.98,269.1082612,Store,Asian Spring Promotion,Contoso 4GB Portable MP3 Player M450 Yellow,"Contoso, Ltd",MP4&MP3,Audio,Asia,Singapore,Singapore
7565,2018-04-02,38.99936655,229,10,389.9936655,2290,1900.006335,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Berthoud,United States
272,2018-04-03,113.3011695,219,12,1359.614033,2628,1268.385967,Store,North America Back-to-School Promotion,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Berthoud,United States
127,2018-04-04,146.5224367,229,9,1318.70193,2038.1,719.3980699,Store,North America Spring Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Oswego,United States
1483,2018-04-05,23.34330005,229,8,186.7464004,1786.2,1599.4536,Store,European Holiday Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Landstuhl,Germany
1371,2018-04-06,46.40385901,190,6,278.423154,1086.8,808.376846,Store,European Spring Promotion,Contoso Screen 100in E010 Black,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Landstuhl,Germany
841,2018-04-07,30.3574034,77.68,6,182.1444204,466.08,283.9355796,Store,North America Back-to-School Promotion,Contoso 4GB Flash MP3 Player E401 White,"Contoso, Ltd",MP4&MP3,Audio,North America,Queens,United States
7113,2018-04-08,409.5590453,1199,12,4914.708544,14028.3,9113.591456,Store,North America Back-to-School Promotion,Fabrikam Laptop19W M9800 Black,"Fabrikam, Inc.",Laptops,Computers,North America,Queens,United States
7091,2018-04-09,248.4394277,633,13,3229.71256,8039.1,4809.38744,Store,Asian Holiday Promotion,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Tokyo,Japan
7107,2018-04-10,77.45055629,299.23,13,1006.857232,3830.144,2823.286768,Store,North America Holiday Promotion,Contoso 8GB Clock & Radio MP3 Player X850 Black,"Contoso, Ltd",MP4&MP3,Audio,North America,San Antonio,United States
